name,seed,stage,evaluation_rms,iteration_rms,mesh_rms,bias_proxy_rms,total_rms,triangle_bound_rms,closure_max,fine_factor,fine_successive_difference_rms,checkpoint_sha256,finite_box_policy_value_error,true_greedy_gap_on_lattice,next_policy_value_error,api_right_hand_side,api_slack,neural_evaluation_mismatch_domain,policy_boundary_bracket_width_domain,neural_vs_bellman_reference_domain,bellman_residual_complete_lattice_max,geometric_strip_factor,computed_lattice_residual_bound,bound_scope
boundary_decay_1d,2,2,0.013274771294958396,0.056214542101123297,0.001775940598078643,6.746431762740232e-05,0.05401160356442228,0.07133271831178774,0.0,1024,1.0733238233013153e-06,1d759aa3ae6818d5066798d7f2f73bd6aeadba417c4fe658c7542ca72b67d429,0.08827671422151087,0.7304694160690461,0.031364096203390784,0.8175585511754694,0.7861944549720786,0.027748367128957757,0.0,0.09470833321736843,0.24214955295667184,0.010848036468793633,0.3723259905821954,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,2,3,0.007299489921673721,0.01130652434901361,0.001775940598078643,6.746431762740232e-05,0.018420690542290705,0.020449419186393376,0.0,1024,1.0733238233013153e-06,af29552dc3a08c32016b2ef59a2de66473af219f126cf2fc0fed497f056a9170,0.031364096203390784,0.7205837519463909,0.030107385093329664,0.7515259096358348,0.7214185245425051,0.01556221956298856,0.0,0.04618377832315676,0.21686834660251375,0.010848036468793633,0.3470447842280373,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,2,4,0.006210607518877821,0.012257257299227596,0.001775940598078643,6.746431762740232e-05,0.015441504891742563,0.020311269733811463,0.0,1024,1.0733238233013153e-06,6f543d528fb921f99fbaa05eb56369e0dddf79db2fcfc7d8de23c38c2cc71162,0.030107385093329664,0.0,0.00862666459190356,0.029702353006872313,0.021075688414968752,0.01588574229297679,0.0,0.03237282888785176,0.23120661884728444,0.010848036468793633,0.361383056472808,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,2,5,0.0035084223903930653,0.0030085976351795895,0.001775940598078643,6.746431762740232e-05,0.005983651504882401,0.008360424941278699,0.0,1024,1.0733238233013153e-06,b812f95292ecb75f77af71aedeac93ee54c95bac08fa7b7febe565c1df387eca,0.00862666459190356,0.013480820522885722,0.014599053240783422,0.0219914313310417,0.007392378090258278,0.009351050582848075,0.0,0.012400525138769769,0.17991575470226406,0.010848036468793633,0.3100921923277876,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,2,6,0.0020053201829165392,0.0055791276721553484,0.001775940598078643,6.746431762740232e-05,0.005556419021652191,0.009427852770777932,0.0,1024,1.0733238233013153e-06,644100cdb59ee8070ef554a32e25c5ff956c66c09c21be783f308cf893787513,0.014599053240783422,0.00958762761763543,2.3800990835182168e-05,0.023990281039036117,0.023966480048200935,0.00528260964962704,0.0,0.011963449557379935,0.21357261452304277,0.010848036468793633,0.3437490521485663,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,2,7,0.0019189665118821196,8.427560519039003e-06,0.001775940598078643,6.746431762740232e-05,0.0010894604758710368,0.0037707989881072042,0.0,1024,1.0733238233013153e-06,cd229d98274fedb82f8a198530923276c8f828dfb1baf4b8aec2468151224708,2.3800990835182168e-05,4.957641721037298e-05,2.380099079551945e-05,7.305721534373655e-05,4.92562245482171e-05,0.0042688402360318844,0.0,0.004245039245196702,0.16111143035235354,0.010848036468793633,0.2912878679778771,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,3,0,0.014444769645350623,0.3848718548549917,0.001775940598078643,6.746431762740232e-05,0.3826401288148275,0.40116002941604834,1.1102230246251565e-16,1024,1.0733238233013153e-06,f812598461beb4729a3560a22bd217ea0d69e5ec805ef9c2bd01d6ce3a9b01ea,0.46854708104508425,0.17326015379547738,0.12050847827331043,0.6355039108803138,0.5149954326070033,0.056932809343013036,0.0,0.47389253467275666,0.6072136386049847,0.010848036468793633,0.7373900762305082,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,3,1,0.015596892996144543,0.058295132769393083,0.001775940598078643,6.746431762740232e-05,0.06915238665462124,0.07573543068124368,0.0,1024,1.0733238233013153e-06,0027fe30c947a0786b3a1fcba6c11733f68637a7c2676cdc095bd69e2e40b0cc,0.12050847827331043,0.8929279001019438,0.08548018143220115,1.0118151880845818,0.9263350066523807,0.02994475717912648,0.0,0.14098271011876737,0.4216233252412108,0.010848036468793633,0.5517997628667344,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,3,2,0.023265148804522833,0.04685332053728223,0.001775940598078643,6.746431762740232e-05,0.04565366630734015,0.0719618742575111,0.0,1024,1.0733238233013153e-06,8e479654fa7a75ef78a9c0c7fede9c5a9896570f7af15d509eafba64589e8f60,0.08548018143220115,1.4385171937035,0.05625136469794678,1.5228474175379585,1.4665960528400117,0.03831889817940268,0.0,0.08095806450695514,0.37502722905317576,0.010848036468793633,0.5052036666786993,one_lattice_coset_double_precision_not_outward_rounded
boundary_decay_1d,3,3,0.01840515240388685,0.024836516893354133,0.001775940598078643,6.746431762740232e-05,0.010581203535234939,0.045085074212947024,0.0,1024,1.0733238233013153e-06,03dc9d639b40ddd43f0020137a57ed0276ceefcff4ed2a4cc9cf0525c94f641e,0.05625136469794678,2.0552304730023176,0.04413964462600206,2.1107250928837002,2.0665854482576984,0.037639533350274784,0.0,0.02746617407488941,0.37675350130088026,0.010848036468793633,0.5069299389264038,one_lattice_coset_double_precision_not_outward_rounded
